dax,nq,dow,btc,snp500,crix
-1.32574783752388,-5.650457180642265,0.7040068001934702,0.7484518413487794,0.7951674727234734,4.991546524633756
-1.4023665275933868,0.06743491703287291,-0.5139240086289609,-2.1538213639214785,0.8126040857670842,5.87825391918919
-1.4025496678435474,0.09521887291689254,0.3443820926425717,0.7317195149581533,0.7321008232178893,4.316293100063857
-1.2326872087010603,0.010362314302243603,0.5978118136849715,-0.05017817105263955,-0.2733781408160172,-0.06682827101984251
-1.5082823991598897,0.5463719464182493,0.5406881578395905,1.3359496441663103,0.5421510271964853,5.194447061164473
-1.1361396230249727,0.6787298848178154,0.6897362772004851,0.2269411224498883,0.6854307815924038,5.4561240915565685
-0.6314936087181835,0.5038389206200589,1.2184928947574485,-2.6073848550938594,0.5851149834790649,5.073293395530628
-1.270357271025713,-0.08012913907594293,0.7790572229932732,0.38606365758228633,0.6033910124950875,3.155383024415996
-1.0287391210317833,0.3610450891017628,0.7688721068400235,0.6990454305017639,0.8281151390381416,4.056036582632697
-1.172347392703374,0.025864873565349278,0.545404478329085,-0.01521969193835937,0.7909539609865677,5.114419328257885
1.1097960675781267,-1.6119309750945967,0.8203133593572214,5.935585022043615,0.43663194312360454,5.616231151936111
-1.6293707553424874,0.26347860104209797,0.6769044717986916,1.4547043204381411,0.22143536025296956,4.049788414741763
-0.7076910104272116,0.5060262453921108,0.7683960104036729,0.8596399187715736,0.6001416904284811,4.496979522160297
-0.8119690519804598,0.1653951011280772,-0.07747184958043096,0.19303737343936977,1.9670815097792949,2.4157786367060146
-2.0829124775676884,0.7896603817741329,0.9423513169420388,1.1536423609716522,0.7191548370613663,4.64937169979637
-1.3711999545779887,0.15696278937879424,0.47808057178172114,0.3614416781340788,0.3945668251356168,3.74938841749509
-0.8190100235976095,0.3576219302528584,3.3864464143352286,0.3405740520291233,-0.2640957771951228,4.10408942216454
-1.1356158675115144,0.24753893657791445,0.7632414862315532,-0.033652223450146956,0.7077767403600195,13.286592236472726
-1.1132337115360829,0.4143742448886155,0.4480344885812556,0.7058241459026401,2.8481395544747174,5.633052802975738
-1.2463246747824013,-0.21914873732460965,0.6472510707877706,0.883713270716137,0.7632579365328804,5.202653499715696
2.6406804992024853,0.8409541493125764,1.1472981313009472,1.6273048969088468,0.682934059652612,4.354638757229432
-1.128369858910933,0.46877393518565214,0.5087581830819249,-0.613122880369616,1.1596576062035502,4.931519219379758
-1.130940580398429,0.5546771885619691,0.5512949121625564,-0.39773957695570583,0.9387882507426711,5.415476323904564
-0.3729039111495873,0.3866613014400949,-1.8839092817060266,0.8363431747245291,0.6959876624272036,4.346026673099891
2.4095600075025128,0.5488971914354839,0.6876396534584279,-0.21636709570114976,0.9227921661467973,4.35681708636737
-0.9652900089119466,-0.3132014238840361,0.7713262228561866,-0.8045082805353592,0.8651731749476178,4.606570253227034
-0.4584998728312516,0.6242795614710315,0.5533020427449862,1.3891526824927414,0.59123004743479,-0.34649266752668495
-0.8146565676024502,0.38092258491048653,0.32730009228865764,0.0021302313362223657,0.519292833658957,4.187118215090814
-1.1756564783530064,0.7682346770476681,0.9276426084422603,0.21321299559692308,0.6127370146768254,4.537475335363274
-1.1659565184468224,0.516624488359786,0.16415180423521036,2.187029995403215,0.4229739106690081,4.674350638038881
-1.043741587379298,0.00034693566844173906,0.8826649715014249,0.2931885750498898,0.7052244649160381,5.871516937268158
-1.0792624942790714,-0.3760042525425183,1.0804997543679422,0.8638759803014571,0.46666158823601667,5.222064620198257
